CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,target
-0.32678008612349374,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-1.1793538491817075,-1.1359216051377852,0.0006920298474103625,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,-0.7413785495813208,-0.1348628939673773,20.2
-0.33572150489601604,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.7936525064557396,0.032864641881650156,0.0006920298474103625,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.37544249636476074,-0.19227730757388659,18.2
-0.27457085713487434,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-1.0171028744583457,1.0488914908480829,0.0013568857479328835,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.217930838528522,1.1716657125776355,13.6
-0.3210450705891562,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.45491908693276867,0.7327152325060594,0.10317528701632214,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.3927489094282228,0.1648124976336967,19.6
-0.27681696645465637,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.2030037428019776,0.8215287729932897,0.08636389832460163,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.44061573431832995,0.8495845756355999,15.2
-0.3051886139769789,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.6712530412386876,1.1163898358258613,0.14254444836831207,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.4147655897444469,1.0120253946826936,14.5
-0.3328778277738566,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.513272864855327,0.9067898260685142,0.28710373167357883,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.41246511006000236,0.5106993633968089,15.6
-0.3223820397624048,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.9758288966029746,0.6083762758239368,0.3132231029726147,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,-0.5833190152262205,0.5401068958100723,13.9
-0.3419866570008074,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.6712530412386876,0.7717934071503736,0.4212153117491428,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.22132640270094098,0.30204707018767696,16.6
-0.30898560698336713,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.3382128884047791,0.7185052828580354,0.3126533558861996,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,-0.5508966923501195,0.6479340694987697,14.8
-0.3302352801868511,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,0.29940311979341633,0.9174475593419482,0.31327065737966836,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.34247229696979825,0.020576271555395268,18.4
-0.3035586782408624,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,0.5541647579394569,0.6652171585656971,0.21083484139303163,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.25802075846968964,-0.09425268920560385,21.0
-0.2886357745005363,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.8135786005381762,0.9067898260685142,0.20798542661228406,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.03829319249218632,1.3929213293552951,12.7
-0.26260440857647105,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.30263149857990695,1.1163898358258613,0.18044146114765314,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.21968344169410506,0.05418468924486697,14.5
-0.25873649878583593,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.4762683280228301,0.47693234431780224,0.09258503379023683,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,-1.3590473166084471,2.108501056798557,13.2
-0.28620481310565454,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.8306570432882364,0.9387627548514004,-0.00372452909531477,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,0.022957998362053117,0.7977716985253165,13.1
-0.2325981686755644,-0.48724018174499467,-0.4368258375168544,-0.2723290626621419,-0.14407505562650366,-0.2684732557626595,1.0062610998291788,-0.016736773562557653,-0.6373310925702472,-0.6006816687140026,1.1753023889478496,-1.186967625478431,1.0764417289094852,13.5
-0.4126414011659789,-0.48724018174499467,-0.7545937872705348,-0.2723290626621419,-0.4806366529375539,-0.5004631844695774,-0.01331850758667607,-0.20645893014585956,-0.5224843905784119,-0.7668171869024579,0.3438731665125075,0.44061573431832995,-0.41633355905167846,18.9
-0.4087734922415347,-0.48724018174499467,-0.7545937872705348,-0.2723290626621419,-0.4806366529375539,-0.6314022103909412,-0.25489117508949316,-0.198100790207053,-0.5224843905784119,-0.7668171869024579,0.3438731665125075,0.2287747154485133,-0.17407271460509427,20.0
-0.41078475814258286,-0.48724018174499467,-0.7545937872705348,-0.2723290626621419,-0.4806366529375539,-0.6185932086637552,-0.9618470115753305,0.06608568013388604,-0.5224843905784119,-0.7668171869024579,0.3438731665125075,0.44061573431832995,-0.543765576285244,21.0
-0.39975069396445917,-0.48724018174499467,-0.7545937872705348,-0.2723290626621419,-0.4806366529375539,-0.453495939925144,-1.3632841874738704,0.02481694666965731,-0.5224843905784119,-0.7668171869024579,0.3438731665125075,0.40260700974411257,-0.3533177424969239,24.7
-0.41688947544509464,2.728545115909949,-1.1933467193032585,-0.2723290626621419,-1.0933518371373765,0.44172800043434146,-1.6616977377184476,0.7627152841789092,-0.7521777945620824,-0.92701929372704,-0.07184232571964291,0.42670488542728685,-1.1669222886304393,30.8
-0.41619657661731846,2.728545115909949,-1.1933467193032585,-0.2723290626621419,-1.0933518371373765,1.05230285817054,-1.8748502010081236,0.7627152841789092,-0.7521777945620824,-0.92701929372704,-0.07184232571964291,0.4265952432685397,-1.4946046949727398,34.9
-0.4052857458566415,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,0.690797050549883,-2.3331280733102004,0.9145879823899237,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.31475990707158497,-1.0941039835292605,26.6
-0.4036511569428211,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-0.164576058961856,-2.2016840401650346,0.9145879823899237,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.29241463455399375,-0.958269861873327,25.3
-0.4015747846663194,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-0.10479981269023649,-2.205236578396556,0.9145879823899237,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.4138891210242182,-0.7300124580233657,24.7
-0.40583797289451573,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-0.3069016182613446,-1.0151351358676688,0.9145879823899237,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.3583550333439187,-0.43453815202047075,21.2
-0.400172712582381,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-0.8576988724087967,-1.2353927433797418,0.6199130229894988,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.44061573431832995,-0.34211493660043335,19.3
-0.3982032975625581,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-0.7096814037373728,-1.2531554514771879,0.6199130229894988,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.44061573431832995,0.20962372121965897,20.0
-0.3934471765307659,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-0.3624077448515265,0.6012713009999248,0.899628724628167,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.3950490548377931,0.8607873815320904,16.6
-0.39058722368093396,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-1.2604786578848248,0.9494204881248344,0.9853953622451296,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.44061573431832995,2.5426102527054986,14.4
-0.39455162887413253,-0.48724018174499467,-0.6161169756206262,-0.2723290626621419,-0.9207559417773142,-0.9715587769215369,-0.2335759795800411,1.0887809076754964,-0.7521777945620824,-1.0397541096406346,-0.25660427725922125,0.44061573431832995,0.49669605634816655,19.4
-0.40978610062765997,0.4131797015983896,-0.8012386424241043,-0.2723290626621419,-0.9984240818299528,-0.4577660596065816,-0.8126402364530417,1.434032696372244,-0.6373310925702472,-0.9804199960019006,-0.7647003047539211,0.4259380588658053,0.11159910285137625,19.7
-0.41505957151932055,0.4131797015983896,-0.8012386424241043,-0.2723290626621419,-0.9984240818299528,-0.2414321053006627,-0.1980505633851489,1.434032696372244,-0.6373310925702472,-0.9804199960019006,-0.7647003047539211,0.40852200364359614,-0.4513423608652066,20.5
-0.4138702506543137,0.4131797015983896,-0.8012386424241043,-0.2723290626621419,-0.9984240818299528,0.32217550789110244,-1.6865654883992598,1.434032696372244,-0.6373310925702472,-0.9804199960019006,-0.7647003047539211,0.44061573431832995,-1.032488484324572,25.0
-0.4143108689901871,0.4131797015983896,-0.8012386424241043,-0.2723290626621419,-0.9984240818299528,-0.4079518423883352,-1.6759078906445337,1.434032696372244,-0.6373310925702472,-0.9804199960019006,-0.7647003047539211,0.44061573431832995,-0.5913775681193193,23.4
-0.41852057761557926,2.728545115909949,-1.0402933773854446,-0.2723290626621419,-1.2486881172426538,-0.5645095504226346,-0.7451420269939715,1.6738565910804464,-0.7521777945620824,0.360530972233489,1.221493097086364,0.44061573431832995,0.3006466860636205,18.9
-0.418577544178267,3.371702175440938,-1.4455203349810244,-0.2723290626621419,-1.3090966420405072,1.3725340092772627,-1.6581451825470876,2.327745313088592,-0.5224843905784119,-1.0812879891877485,-0.25660427725922125,0.4299908074409587,-1.0983050691274396,35.4
-0.41771258334246647,3.1573164889306082,-1.515487582958272,-0.2723290626621419,-1.2486881172426538,0.13999911774386747,-1.1678943984019634,2.560920875241126,-0.8670244965539177,-0.5650812005307622,-0.5337476450758284,0.44061573431832995,-0.9638712648215723,24.7
-0.41843687173872185,3.8004735484615972,-1.4309438220896724,-0.2723290626621419,-1.2400581810213673,0.756266563510565,-0.9973724277702226,2.151177611294579,-0.5224843905784119,-0.9032856482715462,-1.5499388190507488,0.3968016580033762,-1.2187353326756987,31.6
-0.4021456131545271,0.5846882508066533,-0.8755788043026849,-0.2723290626621419,-0.8776070322342456,-0.19873430177910342,-1.3988096036687625,1.9089791665274944,-0.1779442846029062,-0.7371501300830909,0.5748258261906002,0.37248483227758183,-0.8112328675469126,23.3
-0.40809454406841317,0.5846882508066533,-0.8755788043026849,-0.2723290626621419,-0.8776070322342456,-0.5090027451738893,-0.7593521121607035,1.4897383816940895,-0.1779442846029062,-0.7371501300830909,0.5748258261906002,0.44061573431832995,-0.4807497597304895,19.6
-0.4027420167962876,0.5846882508066533,-0.8755788043026849,-0.2723290626621419,-0.8776070322342456,-0.7737270910318664,-0.0843693399764604,1.6290737001597262,-0.1779442846029062,-0.7371501300830909,0.5748258261906002,0.42100884157042334,0.06958851396554636,18.7
-0.4001389969664192,0.5846882508066533,-0.8755788043026849,-0.2723290626621419,-0.8776070322342456,-0.453495939925144,0.8819221431470561,1.4358372728951543,-0.1779442846029062,-0.7371501300830909,0.5748258261906002,0.23447042503050258,0.2502339259814324,16.0
-0.40728189932444314,0.5846882508066533,-0.8755788043026849,-0.2723290626621419,-0.8776070322342456,0.243896314544671,-0.027528457234700106,1.62912125456678,-0.1779442846029062,-0.7371501300830909,0.5748258261906002,0.44061573431832995,-0.8294374605157049,22.2
-0.4053950297021722,0.5846882508066533,-0.8755788043026849,-0.2723290626621419,-0.8776070322342456,0.6794111958303218,-0.8943486665975521,1.987859926003078,-0.1779442846029062,-0.7371501300830909,0.5748258261906002,0.4261570089084254,-0.4415399390927725,25.0
-0.4178334919034431,0.26310972104115893,-1.422197924780793,-0.2723290626621419,-1.196046406450064,1.1661627626832802,-0.3223895200672715,2.5776849359753506,-0.7521777945620824,-1.1406221028264825,0.06672979869590034,0.40052581437716234,-0.6445909629016398,33.0
-0.4159349956167967,2.9429308024202787,-1.132125403387997,-0.2723290626621419,-1.3522455515835758,0.0076369448148789106,-1.8037994024980164,1.3375330290832563,-0.6373310925702472,-0.4226793277978005,-1.0880334996945633,0.44061573431832995,-1.117909979446298,23.5
-0.41501074303701674,2.9429308024202787,-1.132125403387997,-0.2723290626621419,-1.3522455515835758,-0.7082575780711845,-1.3313113264503382,1.3375330290832563,-0.6373310925702472,-0.4226793277978005,-1.0880334996945633,0.44061573431832995,-0.3379139177762445,19.4
-0.4133715026778743,0.04872403453082931,-0.7385596074511495,-0.2723290626621419,-1.2573177962761524,-0.5787423778160089,-1.6759078906445337,1.2836321467338785,-0.6373310925702472,-0.3752120368868132,0.20530104209696423,0.4330577794120105,-0.6375891758293379,22.0
-0.404344055987145,0.04872403453082931,-0.7385596074511495,-0.2723290626621419,-1.2573177962761524,-0.9829453102996617,-1.1288164947950652,1.2836321467338785,-0.6373310925702472,-0.3752120368868132,0.20530104209696423,0.44061573431832995,0.06118647631716871,17.4
-0.4052020406294273,0.04872403453082931,-0.7385596074511495,-0.2723290626621419,-1.2573177962761524,-0.5687789914455088,-1.2638130492319137,1.2836321467338785,-0.6373310925702472,-0.3752120368868132,0.20530104209696423,0.44061573431832995,-0.5409649415851117,20.9
-0.4098407416842344,-0.48724018174499467,-0.047633024987553174,-0.2723290626621419,-1.22279882295437,0.18838950929592568,-2.2016840401650346,0.7086717386083701,-0.6373310925702472,-0.6125484914417494,0.3438731665125075,0.2963580752452742,-0.8308378446397613,24.2
-0.4016445407547131,-0.48724018174499467,-0.047633024987553174,-0.2723290626621419,-1.22279882295437,-0.46061235362183106,-1.8144570002527425,0.7086717386083701,-0.6373310925702472,-0.6125484914417494,0.3438731665125075,0.22198358710367536,-0.38832654431045205,21.7
-0.40944778896933426,-0.48724018174499467,-0.047633024987553174,-0.2723290626621419,-1.22279882295437,-0.31259420629184353,-2.159053530567261,0.7086717386083701,-0.6373310925702472,-0.6125484914417494,0.3438731665125075,0.3750042620046464,-0.9988800666351004,22.8
-0.3973860031056479,-0.48724018174499467,-0.047633024987553174,-0.2723290626621419,-1.22279882295437,-0.056409421138178276,-2.2158942100309593,0.7086717386083701,-0.6373310925702472,-0.6125484914417494,0.3438731665125075,0.22450301683073992,-0.7160089506527525,23.4
-0.41092194286432737,-0.48724018174499467,0.2468123929300226,-0.2723290626621419,-1.0156836970847378,-0.016558590290431933,-2.2229992864940025,0.21677121654023798,-0.5224843905784119,-0.06074123460152275,0.11292050683441476,0.41892798047834734,-0.8224356734434032,24.1
-0.4090432111058927,-0.48724018174499467,0.2468123929300226,-0.2723290626621419,-1.0156836970847378,0.0019436781258165112,-0.8375080548932079,0.33601842121859526,-0.5224843905784119,-0.06074123460152275,0.11292050683441476,0.290881315705905,-0.519959713916187,21.4
-0.4082979958614644,-0.48724018174499467,0.2468123929300226,-0.2723290626621419,-1.0156836970847378,-0.008019029586120075,0.21049172285611098,0.122123680181214,-0.5224843905784119,-0.06074123460152275,0.11292050683441476,0.18605605789640822,-0.09565293978167977,20.0
-0.40997908883421397,-0.48724018174499467,0.2468123929300226,-0.2723290626621419,-1.0156836970847378,-0.20585071547579056,-0.8090877490410358,0.14031233508103327,-0.5224843905784119,-0.06074123460152275,0.11292050683441476,0.33173772793367984,-0.33371276540407513,20.8
-0.41353775200335413,-0.48724018174499467,0.2468123929300226,-0.2723290626621419,-1.0156836970847378,-0.07491168955442672,-0.5284369068939044,0.5789292762932563,-0.5224843905784119,-0.06074123460152275,0.11292050683441476,0.32560378399157625,-0.04383992912341576,21.2
-0.4103511152423106,-0.48724018174499467,0.2468123929300226,-0.2723290626621419,-1.0156836970847378,-0.5844349658465078,-1.1359216051377852,0.33601842121859526,-0.5224843905784119,-0.06074123460152275,0.11292050683441476,0.4314148184051746,-0.4975539685752253,20.3
-0.41531999009160725,0.5846882508066533,-0.9149353769457482,-0.2723290626621419,-1.1106114523921615,0.6295976572706389,-1.2460503411344677,0.7625252930002517,-0.6373310925702472,-0.7549503641747112,0.25149175023547865,0.44061573431832995,-1.0310881669745058,28.0
-0.41491424893373974,0.5846882508066533,-0.9149353769457482,-0.2723290626621419,-1.1106114523921615,0.4758862432515889,0.06483757066453631,0.7625252930002517,-0.6373310925702472,-0.7549503641747112,0.25149175023547865,0.42670488542728685,-0.7608202410127051,23.9
-0.4158478022386864,0.5846882508066533,-0.9149353769457482,-0.2723290626621419,-1.1106114523921615,0.024716066223502624,-1.2922333550840859,0.7625252930002517,-0.6373310925702472,-0.7549503641747112,0.25149175023547865,0.44061573431832995,-0.8308378446397613,24.8
-0.41597336094569864,0.5846882508066533,-0.9149353769457482,-0.2723290626621419,-1.1106114523921615,-0.16742303163566893,-0.7771148202581496,0.7625252930002517,-0.6373310925702472,-0.7549503641747112,0.25149175023547865,0.37204693219234175,-0.7202099694769413,22.9
-0.4142201874611808,-0.48724018174499467,-0.9688685146098237,-0.2723290626621419,-0.9121262627438156,0.14853867844817933,-0.7309318063085314,0.46747035124251174,-0.7521777945620824,-0.9566863505464069,0.020539090557385925,0.44061573431832995,-0.4247357302480367,23.9
-0.4134342824644759,-0.48724018174499467,-0.9688685146098237,-0.2723290626621419,-0.9121262627438156,0.4915422176525879,-0.44317598933738805,0.3051972777592907,-0.7521777945620824,-0.9566863505464069,0.020539090557385925,0.3902294797011583,-0.8574444752569312,26.6
-0.4140702147295644,-0.48724018174499467,-0.9688685146098237,-0.2723290626621419,-0.9121262627438156,-0.38375698594158786,-0.8339555674812018,0.30021085850537177,-0.7521777945620824,-0.9566863505464069,0.020539090557385925,0.43064799184369307,0.028978309203772916,22.5
-0.41178806623663683,-0.48724018174499467,-0.9688685146098237,-0.2723290626621419,-0.9121262627438156,-0.23289254459635086,-0.41830817089722194,-0.022530485488602852,-0.7521777945620824,-0.9566863505464069,0.020539090557385925,0.4214470759305377,-0.5899773175432433,22.2
-0.4135214758425862,-0.48724018174499467,-1.1262947704289707,-0.2723290626621419,-0.5669347292114789,1.0281073230652293,0.6296917423708049,-0.17730015288741868,-0.8670244965539177,-0.8202178891773186,-0.30279498539773564,0.44061573431832995,-1.001680768109223,23.6
-0.41393768015385546,-0.48724018174499467,-1.1262947704289707,-0.2723290626621419,-0.5669347292114789,1.130581372858408,-0.1944980759731429,-0.18071942797936003,-0.8670244965539177,-0.8202178891773186,-0.30279498539773564,0.4314148184051746,-0.9736737533679966,28.7
-0.4146561556510186,-0.48724018174499467,-1.1262947704289707,-0.2723290626621419,-0.5669347292114789,0.18838950929592568,-0.0879218273884664,-0.3337319600375408,-0.8670244965539177,-0.8202178891773186,-0.30279498539773564,0.38891511089568953,-0.5381641733369987,22.6
-0.4155304173202597,-0.48724018174499467,-1.1262947704289707,-0.2723290626621419,-0.5669347292114789,0.17131106654586545,0.18917652734665888,-0.33382695562686954,-0.8670244965539177,-0.8202178891773186,-0.30279498539773564,0.4039213785495813,-0.623585735232715,22.0
-0.41521535769139856,0.7133196627128511,0.568953256585036,-0.2723290626621419,-0.7826795341146098,0.22397089912079782,-0.5319895298246184,-0.06132978652939898,-0.6373310925702472,-0.8202178891773186,-0.11803215284367796,0.4199137570824489,-0.6291871381809603,22.9
-0.41675926615895126,0.7133196627128511,0.568953256585036,-0.2723290626621419,-0.7826795341146098,-0.10479981269023649,-1.4094672691828425,-0.06132978652939898,-0.6373310925702472,-0.8202178891773186,-0.11803215284367796,0.4343721482174792,-0.9022557656168838,25.0
-0.4151095628629548,0.7133196627128511,0.568953256585036,-0.2723290626621419,-0.7826795341146098,-0.050716154449115876,0.30996299661677545,-0.08550214453392095,-0.6373310925702472,-0.8202178891773186,-0.11803215284367796,0.44061573431832995,-0.28890154181811284,20.6
-0.4059135402578937,-0.48724018174499467,-1.202092616612138,-0.2723290626621419,-0.9466454932533857,0.4844258039559008,-0.38278275470232975,-0.14239510488520762,-0.8670244965539177,-0.7846174209940782,-0.2104135691207068,0.014304958967759188,-0.8406402664121955,28.4
-0.40672734829628976,-0.48724018174499467,-1.202092616612138,-0.2723290626621419,-0.9466454932533857,-0.17311561966616784,0.03641712929365617,-0.14239510488520762,-0.8670244965539177,-0.7846174209940782,-0.2104135691207068,0.38508131236315624,-0.1838751363775284,21.4
-0.40605421313053436,-0.48724018174499467,-1.202092616612138,-0.2723290626621419,-0.9466454932533857,2.5395993878499756,0.2637798471484492,-0.14239510488520762,-0.8670244965539177,-0.7846174209940782,-0.2104135691207068,0.44061573431832995,-1.182326180125109,38.7
-0.4105836320721926,-0.48724018174499467,-1.202092616612138,-0.2723290626621419,-0.9466454932533857,2.185209993926006,-1.1252638718643513,-0.14239510488520762,-0.8670244965539177,-0.7846174209940782,-0.2104135691207068,0.40370242850696125,-1.271948727458019,43.8
-0.41212637789496254,-0.48724018174499467,-1.202092616612138,-0.2723290626621419,-0.9466454932533857,1.6102165260146795,-0.215813271482595,-0.14239510488520762,-0.8670244965539177,-0.7846174209940782,-0.2104135691207068,0.44061573431832995,-0.9050564670910065,33.2
-0.40281874745409163,-0.48724018174499467,-0.37560448684848613,-0.2723290626621419,-0.2994113357317809,0.6295976572706389,0.4023290245160119,-0.483087671418069,-0.5224843905784119,-0.14380899369575043,1.129111680809335,0.4171753773127643,-0.4527427449892631,27.5
-0.40681105352350394,-0.48724018174499467,-0.37560448684848613,-0.2723290626621419,-0.2994113357317809,0.7064530249508821,0.09681049944742247,-0.44590306894630416,-0.5224843905784119,-0.14380899369575043,1.129111680809335,0.4261570089084254,-0.6978043576839602,26.5
-0.3935064673002805,-0.48724018174499467,-0.37560448684848613,-0.2723290626621419,-0.2994113357317809,0.17131106654586545,0.5977188135879188,-0.5130538545734149,-0.5224843905784119,-0.14380899369575043,1.129111680809335,-3.131326736975815,-0.2833001388698676,18.6
-0.3955002950454211,-0.48724018174499467,-0.37560448684848613,-0.2723290626621419,-0.2994113357317809,-0.21012015649866475,0.668769645977703,-0.5130538545734149,-0.5224843905784119,-0.14380899369575043,1.129111680809335,0.41399876318296536,0.1101987187273198,19.3
-0.4038720477579708,-0.48724018174499467,-0.37560448684848613,-0.2723290626621419,-0.2994113357317809,-0.16742303163566893,0.7611356738769395,-0.652531723035434,-0.5224843905784119,-0.14380899369575043,1.129111680809335,0.3945015125938059,-0.04524031324747222,20.1
-0.40468352834132393,-0.48724018174499467,-0.37560448684848613,-0.2723290626621419,-0.2994113357317809,-0.6171700616561305,0.9991558539677506,-0.8016975564620834,-0.5224843905784119,-0.14380899369575043,1.129111680809335,0.40939813808895054,0.5345053593138465,19.5
-0.4001982877359338,-0.48724018174499467,-0.37560448684848613,-0.2723290626621419,-0.2994113357317809,-0.6385186240876284,0.8286340188547179,-0.7522605610129269,-0.5224843905784119,-0.14380899369575043,1.129111680809335,0.42714311978740116,0.8411825379872223,19.5
